ENSDARG00000019230	rpl7a
ENSDARG00000042905	rpl10a
ENSDARG00000077777	tmsb4x
ENSDARG00000011201	unknown
ENSDARG00000021113	ptmaa
ENSDARG00000042993	prss1
ENSDARG00000073742	unknown
ENSDARG00000090428	ctrb1
ENSDARG00000017314	cela1.6
ENSDARG00000099572	unknown
ENSDARG00000002768	pvalb2
ENSDARG00000099197	actc1b
ENSDARG00000037789	pvalb1
ENSDARG00000103919	unknown
