ENSDARG00000033683	tpma
ENSDARG00000103919	unknown
ENSDARG00000028335	hmga1a
ENSDARG00000007276	ela3l
ENSDARG00000007275	si:ch211-251b21.1
ENSDARG00000101766	ptmab
ENSDARG00000099572	unknown
ENSDARG00000056765	ela2l
ENSDARG00000103543	gngt2b
ENSDARG00000095556	unknown
ENSDARG00000017441	mylz3
ENSDARG00000079274	prss59.1
ENSDARG00000017314	cela1.6
ENSDARG00000090428	ctrb1
ENSDARG00000073742	unknown
ENSDARG00000042993	prss1
ENSDARG00000099197	actc1b
ENSDARG00000053254	mylpfa
ENSDARG00000102558	pde6ha
ENSDARG00000037789	pvalb1
ENSDARG00000002768	pvalb2
ENSDARG00000101324	apoa1b
ENSDARG00000015866	apoa2
ENSDARG00000044684	rbp4l
ENSDARG00000089124	hbae1.3
ENSDARG00000002193	rho
ENSDARG00000115405	unknown
ENSDARG00000045143	hbbe2
ENSDARG00000113599	hbbe1.1
ENSDARG00000087390	unknown
ENSDARG00000079305	hbae3
